,Unnamed: 0,airline,departure_city,departure_time,reaching_time,destination_city,journey_time,stop,ticket fare
0,0,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,510"
1,1,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,625"
2,2,SpiceJet,DEL Indira Gandhi Intl,21:55,00:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,625"
3,3,Air India,DEL Indira Gandhi Intl,07:10,09:25,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,510"
4,4,Vistara,DEL Indira Gandhi Intl,17:40,19:50,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,376"
5,5,Vistara,DEL Indira Gandhi Intl,10:25,12:35,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,539"
6,6,Vistara,DEL Indira Gandhi Intl,14:45,17:00,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,261"
7,7,GoFirst,DEL Indira Gandhi Intl,08:35,10:45,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,625"
8,8,GoFirst,DEL Indira Gandhi Intl,20:55,23:10,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,625"
9,9,IndiGo,DEL Indira Gandhi Intl,13:25,15:30,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,510"
10,10,IndiGo,DEL Indira Gandhi Intl,19:30,21:40,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,686"
11,11,IndiGo,DEL Indira Gandhi Intl,18:00,20:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,686"
12,12,Vistara,DEL Indira Gandhi Intl,07:05,09:25,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,766"
13,13,Vistara,DEL Indira Gandhi Intl,20:35,22:55,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 5,686"
14,14,Air India,DEL Indira Gandhi Intl,17:15,19:30,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 5,686"
15,15,IndiGo,DEL Indira Gandhi Intl,07:55,10:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,766"
16,16,IndiGo,DEL Indira Gandhi Intl,06:40,09:00,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 5,686"
17,17,SpiceJet,DEL Indira Gandhi Intl,21:55,00:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 5,686"
18,18,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,766"
19,19,Air India,DEL Indira Gandhi Intl,21:30,23:45,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 5,046"
20,20,Air India,DEL Indira Gandhi Intl,07:10,09:25,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 5,262"
21,21,IndiGo,DEL Indira Gandhi Intl,06:50,12:35,HYD Rajiv Gandhi Intl,5h 45m,1 stop,"₹ 4,677"
22,22,IndiGo,DEL Indira Gandhi Intl,06:50,14:20,HYD Rajiv Gandhi Intl,7h 30m,1 stop,"₹ 5,046"
23,23,GoFirst,DEL Indira Gandhi Intl,08:35,10:45,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,262"
24,24,GoFirst,DEL Indira Gandhi Intl,20:55,23:10,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,677"
25,25,IndiGo,DEL Indira Gandhi Intl,13:25,15:30,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,800"
26,26,IndiGo,DEL Indira Gandhi Intl,01:50,04:00,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,894"
27,27,IndiGo,DEL Indira Gandhi Intl,19:30,21:40,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,728"
28,28,IndiGo,DEL Indira Gandhi Intl,18:00,20:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,800"
29,29,IndiGo,DEL Indira Gandhi Intl,07:55,10:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,894"
30,30,IndiGo,DEL Indira Gandhi Intl,06:40,09:00,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,728"
31,31,IndiGo,DEL Indira Gandhi Intl,13:35,18:10,HYD Rajiv Gandhi Intl,4h 35m,1 stop,"₹ 4,800"
32,32,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,894"
33,33,IndiGo,DEL Indira Gandhi Intl,13:25,15:30,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,728"
34,34,GoFirst,DEL Indira Gandhi Intl,08:35,10:45,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,686"
35,35,IndiGo,DEL Indira Gandhi Intl,01:50,04:00,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,686"
36,36,IndiGo,DEL Indira Gandhi Intl,19:30,21:40,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,116"
37,37,IndiGo,DEL Indira Gandhi Intl,18:00,20:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,686"
38,38,Vistara,DEL Indira Gandhi Intl,17:40,19:50,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,686"
39,39,Vistara,DEL Indira Gandhi Intl,10:25,12:35,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,116"
40,40,IndiGo,DEL Indira Gandhi Intl,12:15,14:25,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,576"
41,41,IndiGo,DEL Indira Gandhi Intl,15:00,17:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,638"
42,42,IndiGo,DEL Indira Gandhi Intl,21:15,23:25,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,576"
43,43,IndiGo,DEL Indira Gandhi Intl,09:55,12:05,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,800"
44,44,Air India,DEL Indira Gandhi Intl,21:30,23:45,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,894"
45,45,Air India,DEL Indira Gandhi Intl,07:10,09:25,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,728"
46,46,GoFirst,DEL Indira Gandhi Intl,20:55,23:10,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,800"
47,47,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,894"
48,48,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,728"
49,49,SpiceJet,DEL Indira Gandhi Intl,21:55,00:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,376"
50,50,Air India,DEL Indira Gandhi Intl,07:10,09:25,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,539"
51,51,Vistara,DEL Indira Gandhi Intl,17:40,19:50,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,261"
52,52,Vistara,DEL Indira Gandhi Intl,10:25,12:35,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,625"
53,53,Vistara,DEL Indira Gandhi Intl,14:45,17:00,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,625"
54,54,GoFirst,DEL Indira Gandhi Intl,08:35,10:45,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,510"
55,55,GoFirst,DEL Indira Gandhi Intl,20:55,23:10,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,625"
56,56,IndiGo,DEL Indira Gandhi Intl,13:25,15:30,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,625"
57,57,IndiGo,DEL Indira Gandhi Intl,19:30,21:40,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,510"
58,58,IndiGo,DEL Indira Gandhi Intl,18:00,20:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,625"
59,59,Vistara,DEL Indira Gandhi Intl,07:05,09:25,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,625"
60,60,Vistara,DEL Indira Gandhi Intl,20:35,22:55,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,510"
61,61,Air India,DEL Indira Gandhi Intl,17:15,19:30,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,728"
62,62,IndiGo,DEL Indira Gandhi Intl,07:55,10:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,800"
63,63,IndiGo,DEL Indira Gandhi Intl,06:40,09:00,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,545"
64,64,SpiceJet,DEL Indira Gandhi Intl,21:55,00:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,728"
65,65,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,894"
66,66,Air India,DEL Indira Gandhi Intl,21:30,23:45,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,545"
67,67,Air India,DEL Indira Gandhi Intl,07:10,09:25,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 5,046"
68,68,IndiGo,DEL Indira Gandhi Intl,06:50,12:35,HYD Rajiv Gandhi Intl,5h 45m,1 stop,"₹ 5,262"
69,69,IndiGo,DEL Indira Gandhi Intl,06:50,14:20,HYD Rajiv Gandhi Intl,7h 30m,1 stop,"₹ 4,677"
70,70,GoFirst,DEL Indira Gandhi Intl,08:35,10:45,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 5,046"
71,71,GoFirst,DEL Indira Gandhi Intl,20:55,23:10,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 5,262"
72,72,IndiGo,DEL Indira Gandhi Intl,13:25,15:30,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,677"
73,73,IndiGo,DEL Indira Gandhi Intl,01:50,04:00,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,800"
74,74,IndiGo,DEL Indira Gandhi Intl,19:30,21:40,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,894"
75,75,IndiGo,DEL Indira Gandhi Intl,18:00,20:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,728"
76,76,IndiGo,DEL Indira Gandhi Intl,07:55,10:15,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,800"
77,77,IndiGo,DEL Indira Gandhi Intl,06:40,09:00,HYD Rajiv Gandhi Intl,2h 20m,direct,"₹ 4,894"
78,78,IndiGo,DEL Indira Gandhi Intl,13:35,18:10,HYD Rajiv Gandhi Intl,4h 35m,1 stop,"₹ 4,728"
79,79,Air India,DEL Indira Gandhi Intl,09:45,11:50,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,800"
80,80,IndiGo,DEL Indira Gandhi Intl,13:25,15:30,HYD Rajiv Gandhi Intl,2h 05m,direct,"₹ 4,894"
81,81,GoFirst,DEL Indira Gandhi Intl,08:35,10:45,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,728"
82,82,IndiGo,DEL Indira Gandhi Intl,01:50,04:00,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,800"
83,83,IndiGo,DEL Indira Gandhi Intl,19:30,21:40,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,894"
84,84,IndiGo,DEL Indira Gandhi Intl,18:00,20:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,728"
85,85,Vistara,DEL Indira Gandhi Intl,17:40,19:50,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,800"
86,86,Vistara,DEL Indira Gandhi Intl,10:25,12:35,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,894"
87,87,IndiGo,DEL Indira Gandhi Intl,12:15,14:25,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,728"
88,88,IndiGo,DEL Indira Gandhi Intl,15:00,17:10,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,800"
89,89,IndiGo,DEL Indira Gandhi Intl,21:15,23:25,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,894"
90,90,IndiGo,DEL Indira Gandhi Intl,09:55,12:05,HYD Rajiv Gandhi Intl,2h 10m,direct,"₹ 4,728"
91,91,Air India,DEL Indira Gandhi Intl,21:30,23:45,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,800"
92,92,Air India,DEL Indira Gandhi Intl,07:10,09:25,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,894"
93,93,GoFirst,DEL Indira Gandhi Intl,20:55,23:10,HYD Rajiv Gandhi Intl,2h 15m,direct,"₹ 4,728"
0,0,Vistara,DEL Indira Gandhi Intl,06:00,08:00,BOM Chhatrapati Shivaji Intl,2h 00m,direct,"₹ 4,400"
1,1,AirAsia India,DEL Indira Gandhi Intl,13:00,14:50,BOM Chhatrapati Shivaji Intl,1h 50m,direct,"₹ 4,288"
2,2,Air India,DEL Indira Gandhi Intl,07:00,09:05,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,738"
3,3,Air India,DEL Indira Gandhi Intl,20:00,22:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 3,498"
4,4,Air India,DEL Indira Gandhi Intl,08:00,10:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,510"
5,5,Vistara,DEL Indira Gandhi Intl,06:00,08:00,BOM Chhatrapati Shivaji Intl,2h 00m,direct,"₹ 4,625"
6,6,Vistara,DEL Indira Gandhi Intl,09:30,11:35,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,217"
7,7,Vistara,DEL Indira Gandhi Intl,19:50,22:00,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,510"
8,8,Vistara,DEL Indira Gandhi Intl,20:40,22:50,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,625"
9,9,Air India,DEL Indira Gandhi Intl,09:00,11:15,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,217"
10,10,GoFirst,DEL Indira Gandhi Intl,19:50,22:00,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,510"
11,11,GoFirst,DEL Indira Gandhi Intl,07:00,09:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,625"
12,12,GoFirst,DEL Indira Gandhi Intl,18:20,20:35,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,217"
13,13,GoFirst,DEL Indira Gandhi Intl,15:45,18:00,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,400"
14,14,GoFirst,DEL Indira Gandhi Intl,10:55,13:10,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,451"
15,15,SpiceJet,DEL Indira Gandhi Intl,18:55,21:10,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,380"
16,16,AirAsia India,DEL Indira Gandhi Intl,13:00,14:50,BOM Chhatrapati Shivaji Intl,1h 50m,direct,"₹ 4,620"
17,17,AirAsia India,DEL Indira Gandhi Intl,04:25,06:35,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,661"
18,18,Air India,DEL Indira Gandhi Intl,07:00,09:05,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,590"
19,19,Air India,DEL Indira Gandhi Intl,20:00,22:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,620"
20,20,Air India,DEL Indira Gandhi Intl,08:00,10:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,971"
21,21,Air India,DEL Indira Gandhi Intl,09:00,11:15,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,590"
22,22,Air India,DEL Indira Gandhi Intl,21:15,23:30,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,620"
23,23,Air India,DEL Indira Gandhi Intl,10:00,12:35,BOM Chhatrapati Shivaji Intl,2h 35m,direct,"₹ 4,971"
24,24,Air India,DEL Indira Gandhi Intl,17:50,21:35,BOM Chhatrapati Shivaji Intl,3h 45m,direct,"₹ 4,590"
25,25,GoFirst,DEL Indira Gandhi Intl,19:50,22:00,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,625"
26,26,GoFirst,DEL Indira Gandhi Intl,07:00,09:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,625"
27,27,GoFirst,DEL Indira Gandhi Intl,02:40,04:50,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,217"
28,28,GoFirst,DEL Indira Gandhi Intl,18:20,20:35,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,268"
29,29,GoFirst,DEL Indira Gandhi Intl,15:45,18:00,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,677"
30,30,GoFirst,DEL Indira Gandhi Intl,10:55,13:10,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,236"
31,31,AirAsia India,DEL Indira Gandhi Intl,13:00,14:50,BOM Chhatrapati Shivaji Intl,1h 50m,direct,"₹ 4,268"
32,32,Vistara,DEL Indira Gandhi Intl,06:00,08:00,BOM Chhatrapati Shivaji Intl,2h 00m,direct,"₹ 4,677"
33,33,Air India,DEL Indira Gandhi Intl,07:00,09:05,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,236"
34,34,IndiGo,DEL Indira Gandhi Intl,17:00,19:05,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,268"
35,35,IndiGo,DEL Indira Gandhi Intl,10:45,12:50,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,677"
36,36,IndiGo,DEL Indira Gandhi Intl,07:20,09:25,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,236"
37,37,IndiGo,DEL Indira Gandhi Intl,06:30,08:35,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,268"
38,38,Vistara,DEL Indira Gandhi Intl,09:30,11:35,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,677"
39,39,IndiGo,DEL Indira Gandhi Intl,23:35,01:40,BOM Chhatrapati Shivaji Intl,2h 05m,direct,"₹ 4,236"
40,40,AirAsia India,DEL Indira Gandhi Intl,04:25,06:35,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,268"
41,41,Air India,DEL Indira Gandhi Intl,20:00,22:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,677"
42,42,Air India,DEL Indira Gandhi Intl,08:00,10:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,236"
43,43,GoFirst,DEL Indira Gandhi Intl,19:50,22:00,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,376"
44,44,GoFirst,DEL Indira Gandhi Intl,07:00,09:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,539"
45,45,GoFirst,DEL Indira Gandhi Intl,02:40,04:50,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,261"
46,46,Vistara,DEL Indira Gandhi Intl,06:00,08:00,BOM Chhatrapati Shivaji Intl,2h 00m,direct,"₹ 4,288"
47,47,Air India,DEL Indira Gandhi Intl,20:00,22:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,738"
48,48,SpiceJet,DEL Indira Gandhi Intl,07:20,09:35,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 3,498"
49,49,Vistara,DEL Indira Gandhi Intl,06:00,08:00,BOM Chhatrapati Shivaji Intl,2h 00m,direct,"₹ 4,288"
50,50,Air India,DEL Indira Gandhi Intl,20:00,22:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,738"
51,51,SpiceJet,DEL Indira Gandhi Intl,07:20,09:35,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 3,498"
52,52,Vistara,DEL Indira Gandhi Intl,06:00,08:00,BOM Chhatrapati Shivaji Intl,2h 00m,direct,"₹ 4,510"
53,53,Air India,DEL Indira Gandhi Intl,20:00,22:10,BOM Chhatrapati Shivaji Intl,2h 10m,direct,"₹ 4,625"
54,54,SpiceJet,DEL Indira Gandhi Intl,07:20,09:35,BOM Chhatrapati Shivaji Intl,2h 15m,direct,"₹ 4,217"
0,0,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,262"
1,1,Vistara,DEL Indira Gandhi Intl,20:30,22:45,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,761"
2,2,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 5,430"
3,3,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,451"
4,4,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,376"
5,5,SpiceJet,DEL Indira Gandhi Intl,18:15,20:25,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,539"
6,6,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 4,261"
7,7,Vistara,DEL Indira Gandhi Intl,17:30,19:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,866"
8,8,Vistara,DEL Indira Gandhi Intl,15:55,18:05,CCU Netaji S. Chandra,2h 10m,direct,"₹ 5,535"
9,9,SpiceJet,DEL Indira Gandhi Intl,19:30,21:55,CCU Netaji S. Chandra,2h 25m,direct,"₹ 4,556"
10,10,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,866"
11,11,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,535"
12,12,IndiGo,DEL Indira Gandhi Intl,07:10,09:20,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,556"
13,13,AirAsia India,DEL Indira Gandhi Intl,20:40,23:00,CCU Netaji S. Chandra,2h 20m,direct,"₹ 4,376"
14,14,IndiGo,DEL Indira Gandhi Intl,17:35,19:40,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
15,15,IndiGo,DEL Indira Gandhi Intl,08:40,10:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,261"
16,16,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,800"
17,17,Vistara,DEL Indira Gandhi Intl,20:30,22:45,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,893"
18,18,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 4,728"
19,19,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,640"
20,20,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,657"
21,21,SpiceJet,DEL Indira Gandhi Intl,18:15,20:25,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,971"
22,22,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 5,640"
23,23,Vistara,DEL Indira Gandhi Intl,17:30,19:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,657"
24,24,Vistara,DEL Indira Gandhi Intl,15:55,18:05,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,971"
25,25,SpiceJet,DEL Indira Gandhi Intl,19:30,21:55,CCU Netaji S. Chandra,2h 25m,direct,"₹ 4,376"
26,26,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
27,27,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,261"
28,28,IndiGo,DEL Indira Gandhi Intl,07:10,09:20,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,800"
29,29,AirAsia India,DEL Indira Gandhi Intl,20:40,23:00,CCU Netaji S. Chandra,2h 20m,direct,"₹ 4,893"
30,30,IndiGo,DEL Indira Gandhi Intl,17:35,19:40,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
31,31,IndiGo,DEL Indira Gandhi Intl,08:40,10:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,800"
32,32,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,893"
33,33,Vistara,DEL Indira Gandhi Intl,20:30,22:45,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,728"
34,34,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 4,800"
35,35,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,893"
36,36,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
37,37,SpiceJet,DEL Indira Gandhi Intl,18:15,20:25,CCU Netaji S. Chandra,2h 10m,direct,"₹ 5,029"
38,38,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 5,050"
39,39,Vistara,DEL Indira Gandhi Intl,17:30,19:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,799"
40,40,Vistara,DEL Indira Gandhi Intl,15:55,18:05,CCU Netaji S. Chandra,2h 10m,direct,"₹ 5,115"
41,41,SpiceJet,DEL Indira Gandhi Intl,19:30,21:55,CCU Netaji S. Chandra,2h 25m,direct,"₹ 5,208"
42,42,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,061"
43,43,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,115"
44,44,IndiGo,DEL Indira Gandhi Intl,07:10,09:20,CCU Netaji S. Chandra,2h 10m,direct,"₹ 5,208"
45,45,AirAsia India,DEL Indira Gandhi Intl,20:40,23:00,CCU Netaji S. Chandra,2h 20m,direct,"₹ 5,061"
46,46,IndiGo,DEL Indira Gandhi Intl,17:35,19:40,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,262"
47,47,IndiGo,DEL Indira Gandhi Intl,08:40,10:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,761"
48,48,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 5,430"
49,49,SpiceJet,DEL Indira Gandhi Intl,18:15,20:25,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,451"
50,50,SpiceJet,DEL Indira Gandhi Intl,19:30,21:55,CCU Netaji S. Chandra,2h 25m,direct,"₹ 4,376"
51,51,Vistara,DEL Indira Gandhi Intl,20:30,22:45,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,539"
52,52,IndiGo,DEL Indira Gandhi Intl,15:55,20:55,CCU Netaji S. Chandra,5h 00m,1 stop,"₹ 4,261"
53,53,IndiGo,DEL Indira Gandhi Intl,05:30,11:25,CCU Netaji S. Chandra,5h 55m,1 stop,"₹ 4,866"
